site,plotid,year,pre_post_fire,azimuth,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,fuel1_cm,duff2_cm,litter2_cm,fuel2_cm,fuel3_cm,notes,postTime,slope_percent,litter3_cm,duff3_cm,duff_depth_cm,litter_depth_cm,fuel_depth_cm,site_plotid_time_azimuth,sum_d2_1000r_cm2,sum_d2_1000s_cm2,plot_id_time
caples,29,2013-2018,prefire,180,2,2,4,11.3,8,2,1,3,4,23,4,5,5,,,,0,,,3.5,4.5,14,caples_29_2013-2018_prefire_NA_180,0,0,29 prefire NA
caples,29,2013-2018,prefire,270,2,2,4,11.3,69,12,1,5,6,23,1,2,5,,,,0,,,3,4,14,caples_29_2013-2018_prefire_NA_270,0,1089,29 prefire NA
caples,29,2013-2018,prefire,270,2,2,4,11.3,69,12,1,5,6,23,1,2,5,,,,0,,,3,4,14,caples_29_2013-2018_prefire_NA_270,0,1089,29 prefire NA
caples,29,2019,prefire,90,2,2,4,11.3,0,2,4,0,1,1,0,0,0.1,0,Litter is newly fallen after fire,,0,,,0,0.5,0.366666666666667,caples_29_2019_prefire_NA_90,0,0,29 prefire NA
caples,29,2019,prefire,90,2,2,4,11.3,0,2,4,0,1,1,0,0,0.1,0,Litter is newly fallen after fire,immediate,0,0,0,0,0.333333333333333,0.366666666666667,caples_29_2019_prefire_immediate_90,0,1072,29 prefire immediate
caples,29,2019,prefire,0,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_29_2019_prefire_NA_0,0,0,29 prefire NA
caples,29,2019,prefire,0,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,immediate,0,0,0,0,0,0,caples_29_2019_prefire_immediate_0,0,0,29 prefire immediate
caples,29,2019,prefire,180,2,2,4,11.3,2,2,0,0,0,0.1,0,0,0.1,3,,,0,,,0,0,1.06666666666667,caples_29_2019_prefire_NA_180,0,0,29 prefire NA
caples,29,2019,prefire,180,2,2,4,11.3,2,2,0,0,0,0.1,0,0,0.1,3,,immediate,0,3,0,0,1,1.06666666666667,caples_29_2019_prefire_immediate_180,0,0,29 prefire immediate
caples,29,2019,prefire,270,2,2,4,11.3,3,2,1,0,0,2,0,0,0.1,0,,,0,,,0,0,0.7,caples_29_2019_prefire_NA_270,0,0,29 prefire NA
caples,29,2019,prefire,270,2,2,4,11.3,3,2,1,0,0,2,0,0,0.1,0,,immediate,0,0,0,0,0,0.7,caples_29_2019_prefire_immediate_270,0,529,29 prefire immediate
caples,29,2020,postfire,90,2,2,4,11.3,1,5,0,0,2,0,0,0,0,0,,,0,,,0,1,0,caples_29_2020_postfire_NA_90,0,0,29 postfire NA
caples,29,2020,postfire,90,2,2,4,11.3,1,5,0,0,2,0,0,0,0,0,,1yr,0,0,0,0,0.666666666666667,0,caples_29_2020_postfire_1yr_90,0,0,29 postfire 1yr
caples,29,2020,postfire,0,2,2,4,11.3,2,0,0,0,0,0,0,1,0,0,,,0,,,0,0.5,0,caples_29_2020_postfire_NA_0,0,0,29 postfire NA
caples,29,2020,postfire,0,2,2,4,11.3,2,0,0,0,0,0,0,1,0,0,,1yr,0,2,0,0,1,0,caples_29_2020_postfire_1yr_0,0,0,29 postfire 1yr
caples,29,2020,postfire,180,2,2,4,11.3,3,0,0,0,1,0,0,3,0,0,,,0,,,0,2,0,caples_29_2020_postfire_NA_180,0,0,29 postfire NA
caples,29,2020,postfire,180,2,2,4,11.3,3,0,0,0,1,0,0,3,0,0,,1yr,0,1,0,0,1.66666666666667,0,caples_29_2020_postfire_1yr_180,0,0,29 postfire 1yr
caples,29,2020,postfire,270,2,2,4,11.3,15,3,0,0,1,0.5,0,1,0,0,,,0,,,0,1,0.166666666666667,caples_29_2020_postfire_NA_270,0,0,29 postfire NA
caples,29,2020,postfire,270,2,2,4,11.3,15,3,0,0,1,0.5,0,1,0,0,,1yr,0,1,0,0,1,0.166666666666667,caples_29_2020_postfire_1yr_270,0,0,29 postfire 1yr
caples,3,2013-2018,prefire,90,2,2,4,11.3,7,3,1,0,0,10,0,0,5,,,,0,,,0,0,7.5,caples_3_2013-2018_prefire_NA_90,0,0,3 prefire NA
caples,3,2013-2018,prefire,90,2,2,4,11.3,7,3,1,0,0,10,0,0,5,,,,0,,,0,0,7.5,caples_3_2013-2018_prefire_NA_90,0,0,3 prefire NA
caples,3,2013-2018,prefire,0,2,2,4,11.3,2,3,2,0,2,1,0,2,0,,,,0,,,0,2,0.5,caples_3_2013-2018_prefire_NA_0,0,0,3 prefire NA
caples,3,2013-2018,prefire,0,2,2,4,11.3,2,3,2,0,2,1,0,2,0,,,,0,,,0,2,0.5,caples_3_2013-2018_prefire_NA_0,0,0,3 prefire NA
caples,3,2013-2018,prefire,180,2,2,4,11.3,0,0,0,0,3,1,0,0,0,,,,0,,,0,1.5,0.5,caples_3_2013-2018_prefire_NA_180,0,0,3 prefire NA
caples,3,2013-2018,prefire,180,2,2,4,11.3,0,0,0,0,3,1,0,0,0,,,,0,,,0,1.5,0.5,caples_3_2013-2018_prefire_NA_180,0,0,3 prefire NA
caples,3,2013-2018,prefire,270,2,2,4,11.3,11,2,1,1,3,3,3,4,4,,,,0,,,2,3.5,3.5,caples_3_2013-2018_prefire_NA_270,0,4225,3 prefire NA
caples,3,2013-2018,prefire,270,2,2,4,11.3,11,2,1,1,3,3,3,4,4,,,,0,,,2,3.5,3.5,caples_3_2013-2018_prefire_NA_270,0,4225,3 prefire NA
caples,3,2019,prefire,90,2,2,4,11.3,7,0,0,0,0,0.5,0,0,0,0,,,0,,,0,0,0.166666666666667,caples_3_2019_prefire_NA_90,0,0,3 prefire NA
caples,3,2019,prefire,90,2,2,4,11.3,7,0,0,0,0,0.5,0,0,0,0,,immediate,0,0,0,0,0,0.166666666666667,caples_3_2019_prefire_immediate_90,0,0,3 prefire immediate
caples,3,2019,prefire,0,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_3_2019_prefire_NA_0,0,0,3 prefire NA
caples,3,2019,prefire,0,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,immediate,0,0,0,0,0,0,caples_3_2019_prefire_immediate_0,0,0,3 prefire immediate
caples,3,2019,prefire,180,2,2,4,11.3,0,0,0,0,0,0,0,2,2,0,,,0,,,0,1,0.666666666666667,caples_3_2019_prefire_NA_180,0,0,3 prefire NA
caples,3,2019,prefire,180,2,2,4,11.3,0,0,0,0,0,0,0,2,2,0,,immediate,0,0,0,0,0.666666666666667,0.666666666666667,caples_3_2019_prefire_immediate_180,0,0,3 prefire immediate
caples,3,2019,prefire,270,2,2,4,11.3,0,0,0,0,0,0,0,1,1,0,,,0,,,0,0.5,0.333333333333333,caples_3_2019_prefire_NA_270,0,0,3 prefire NA
caples,3,2019,prefire,270,2,2,4,11.3,0,0,0,0,0,0,0,1,1,0,,immediate,0,0,0,0,0.333333333333333,0.333333333333333,caples_3_2019_prefire_immediate_270,0,0,3 prefire immediate
caples,3,2020,postfire,90,2,2,4,11.3,0,0,0,0,0,0,0,0,0,4,,,0,,,0,0,1.33333333333333,caples_3_2020_postfire_NA_90,0,0,3 postfire NA
caples,3,2020,postfire,90,2,2,4,11.3,0,0,0,0,0,0,0,0,0,4,,1yr,0,1,0,0,0.333333333333333,1.33333333333333,caples_3_2020_postfire_1yr_90,0,0,3 postfire 1yr
caples,3,2020,postfire,0,2,2,4,11.3,2,0,0,0,0,0,6,0,0,0,,,0,,,3,0,0,caples_3_2020_postfire_NA_0,0,0,3 postfire NA
caples,3,2020,postfire,0,2,2,4,11.3,2,0,0,0,0,0,6,0,0,0,,1yr,0,0,0,2,0,0,caples_3_2020_postfire_1yr_0,0,0,3 postfire 1yr
caples,3,2020,postfire,180,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_3_2020_postfire_NA_180,0,0,3 postfire NA
caples,3,2020,postfire,180,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,1yr,0,2,0,0,0.666666666666667,0,caples_3_2020_postfire_1yr_180,0,0,3 postfire 1yr
caples,3,2020,postfire,270,2,2,4,11.3,0,2,0,0,0,0,0,1,4.8,5,,,0,,,0,0.5,3.26666666666667,caples_3_2020_postfire_NA_270,0,0,3 postfire NA
caples,3,2020,postfire,270,2,2,4,11.3,0,2,0,0,0,0,0,1,4.8,5,,1yr,0,1,0,0,0.666666666666667,3.26666666666667,caples_3_2020_postfire_1yr_270,0,0,3 postfire 1yr
caples,30,2013-2018,prefire,90,2,2,4,11.3,0,2,1,1,1,1,0,0,7,,,,0,,,0.5,0.5,4,caples_30_2013-2018_prefire_NA_90,0,0,30 prefire NA
caples,30,2013-2018,prefire,90,2,2,4,11.3,0,2,1,1,1,1,0,0,7,,,,0,,,0.5,0.5,4,caples_30_2013-2018_prefire_NA_90,0,0,30 prefire NA
caples,30,2013-2018,prefire,0,2,2,4,11.3,0,0,0,0,1,8,0,0,0,,,,0,,,0,0.5,4,caples_30_2013-2018_prefire_NA_0,0,121,30 prefire NA
caples,30,2013-2018,prefire,0,2,2,4,11.3,0,0,0,0,1,8,0,0,0,,,,0,,,0,0.5,4,caples_30_2013-2018_prefire_NA_0,0,121,30 prefire NA
caples,30,2013-2018,prefire,180,2,2,4,11.3,34,2,0,1,3,55,2,3,88,,,,0,,,1.5,3,71.5,caples_30_2013-2018_prefire_NA_180,0,676,30 prefire NA
caples,30,2013-2018,prefire,180,2,2,4,11.3,34,2,0,1,3,55,2,3,88,,,,0,,,1.5,3,71.5,caples_30_2013-2018_prefire_NA_180,0,676,30 prefire NA
caples,30,2013-2018,prefire,270,2,2,4,11.3,7,3,0,1,3,25,0,0,0,,,,0,,,0.5,1.5,12.5,caples_30_2013-2018_prefire_NA_270,0,0,30 prefire NA
caples,30,2013-2018,prefire,270,2,2,4,11.3,7,3,0,1,3,25,0,0,0,,,,0,,,0.5,1.5,12.5,caples_30_2013-2018_prefire_NA_270,0,0,30 prefire NA
caples,30,2019,prefire,90,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_30_2019_prefire_NA_90,0,0,30 prefire NA
caples,30,2019,prefire,90,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,immediate,0,0,0,0,0,0,caples_30_2019_prefire_immediate_90,0,256,30 prefire immediate
caples,30,2019,prefire,0,2,2,4,11.3,4,0,0,0,1,1,0,0,0.1,0,,,0,,,0,0.5,0.366666666666667,caples_30_2019_prefire_NA_0,0,0,30 prefire NA
caples,30,2019,prefire,0,2,2,4,11.3,4,0,0,0,1,1,0,0,0.1,0,,immediate,0,0,0,0,0.333333333333333,0.366666666666667,caples_30_2019_prefire_immediate_0,0,0,30 prefire immediate
caples,30,2019,prefire,180,2,2,4,11.3,0,0,0,0,0,0.1,0,0,0,0,,,0,,,0,0,0.0333333333333333,caples_30_2019_prefire_NA_180,0,0,30 prefire NA
caples,30,2019,prefire,180,2,2,4,11.3,0,0,0,0,0,0.1,0,0,0,0,,immediate,0,0,0,0,0,0.0333333333333333,caples_30_2019_prefire_immediate_180,0,0,30 prefire immediate
caples,30,2019,prefire,270,2,2,4,11.3,0,0,0,0,0,0,1,0,0,0,,,0,,,0.5,0,0,caples_30_2019_prefire_NA_270,0,0,30 prefire NA
caples,30,2019,prefire,270,2,2,4,11.3,0,0,0,0,0,0,1,0,0,0,,immediate,0,0,0,0.333333333333333,0,0,caples_30_2019_prefire_immediate_270,0,0,30 prefire immediate
caples,30,2020,postfire,90,2,2,4,11.3,0,0,0,0,0,0,0,0,14,0,,,0,,,0,0,4.66666666666667,caples_30_2020_postfire_NA_90,0,0,30 postfire NA
caples,30,2020,postfire,90,2,2,4,11.3,0,0,0,0,0,0,0,0,14,0,,1yr,0,0,0,0,0,4.66666666666667,caples_30_2020_postfire_1yr_90,0,0,30 postfire 1yr
caples,30,2020,postfire,0,2,2,4,11.3,0,0,0,4,3,3,0,0,16,2,,,0,,,2,1.5,7,caples_30_2020_postfire_NA_0,0,0,30 postfire NA
caples,30,2020,postfire,0,2,2,4,11.3,0,0,0,4,3,3,0,0,16,2,,1yr,0,2,0,1.33333333333333,1.66666666666667,7,caples_30_2020_postfire_1yr_0,0,0,30 postfire 1yr
caples,30,2020,postfire,180,2,2,4,11.3,0,0,0,0,0,38,0,1,0,0,,,0,,,0,0.5,12.6666666666667,caples_30_2020_postfire_NA_180,0,0,30 postfire NA
caples,30,2020,postfire,180,2,2,4,11.3,0,0,0,0,0,38,0,1,0,0,,1yr,0,0,0,0,0.333333333333333,12.6666666666667,caples_30_2020_postfire_1yr_180,0,0,30 postfire 1yr
caples,30,2020,postfire,270,2,2,4,11.3,0,0,0,0,0,80,0,0,0,1,,,0,,,0,0,27,caples_30_2020_postfire_NA_270,0,0,30 postfire NA
caples,30,2020,postfire,270,2,2,4,11.3,0,0,0,0,0,80,0,0,0,1,,1yr,0,3,0,0,1,27,caples_30_2020_postfire_1yr_270,0,0,30 postfire 1yr
caples,31,2013-2018,prefire,90,2,2,4,11.3,0,0,0,0,5,90,0,5,73,,,,0,,,0,5,81.5,caples_31_2013-2018_prefire_NA_90,0,0,31 prefire NA
caples,31,2013-2018,prefire,90,2,2,4,11.3,0,0,0,0,5,90,0,5,73,,,,0,,,0,5,81.5,caples_31_2013-2018_prefire_NA_90,0,0,31 prefire NA
caples,31,2013-2018,prefire,0,2,2,4,11.3,0,0,0,0,5,70,0,5,54,,,,0,,,0,5,62,caples_31_2013-2018_prefire_NA_0,0,0,31 prefire NA
caples,31,2013-2018,prefire,0,2,2,4,11.3,0,0,0,0,5,70,0,5,54,,,,0,,,0,5,62,caples_31_2013-2018_prefire_NA_0,0,0,31 prefire NA
caples,31,2013-2018,prefire,180,2,2,4,11.3,0,0,0,0,5,27,0,5,65,,,,0,,,0,5,46,caples_31_2013-2018_prefire_NA_180,0,0,31 prefire NA
caples,31,2013-2018,prefire,180,2,2,4,11.3,0,0,0,0,5,27,0,5,65,,,,0,,,0,5,46,caples_31_2013-2018_prefire_NA_180,0,0,31 prefire NA
caples,31,2013-2018,prefire,270,2,2,4,11.3,0,0,0,0,5,52,0,5,55,,,,0,,,0,5,53.5,caples_31_2013-2018_prefire_NA_270,0,0,31 prefire NA
caples,31,2013-2018,prefire,270,2,2,4,11.3,0,0,0,0,5,52,0,5,55,,,,0,,,0,5,53.5,caples_31_2013-2018_prefire_NA_270,0,0,31 prefire NA
caples,31,2020,postfire,90,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_31_2020_postfire_NA_90,0,0,31 postfire NA
caples,31,2020,postfire,90,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,1yr,0,0,0,0,0,0,caples_31_2020_postfire_1yr_90,0,0,31 postfire 1yr
caples,31,2020,postfire,0,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_31_2020_postfire_NA_0,0,0,31 postfire NA
caples,31,2020,postfire,0,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,1yr,0,0,0,0,0,0,caples_31_2020_postfire_1yr_0,0,0,31 postfire 1yr
caples,31,2020,postfire,180,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_31_2020_postfire_NA_180,0,0,31 postfire NA
caples,31,2020,postfire,180,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,1yr,0,0,0,0,0,0,caples_31_2020_postfire_1yr_180,0,0,31 postfire 1yr
caples,31,2020,postfire,270,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_31_2020_postfire_NA_270,0,0,31 postfire NA
caples,31,2020,postfire,270,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,1yr,0,0,0,0,0,0,caples_31_2020_postfire_1yr_270,0,0,31 postfire 1yr
caples,32,2013-2018,prefire,90,2,2,4,11.3,37,2,1,3,3,2,0,0,0,,,,0,,,1.5,1.5,1,caples_32_2013-2018_prefire_NA_90,0,0,32 prefire NA
caples,32,2013-2018,prefire,90,2,2,4,11.3,37,2,1,3,3,2,0,0,0,,,,0,,,1.5,1.5,1,caples_32_2013-2018_prefire_NA_90,0,0,32 prefire NA
caples,32,2013-2018,prefire,0,2,2,4,11.3,13,5,6,6,4,22,10,7,0,,,,0,,,8,5.5,11,caples_32_2013-2018_prefire_NA_0,0,552,32 prefire NA
caples,32,2013-2018,prefire,0,2,2,4,11.3,13,5,6,6,4,22,10,7,0,,,,0,,,8,5.5,11,caples_32_2013-2018_prefire_NA_0,0,552,32 prefire NA
caples,32,2013-2018,prefire,180,2,2,4,11.3,42,3,2,4,6,90,3,4,94,,,,0,,,3.5,5,92,caples_32_2013-2018_prefire_NA_180,0,0,32 prefire NA
caples,32,2013-2018,prefire,180,2,2,4,11.3,42,3,2,4,6,90,3,4,94,,,,0,,,3.5,5,92,caples_32_2013-2018_prefire_NA_180,0,0,32 prefire NA
caples,32,2013-2018,prefire,270,2,2,4,11.3,44,11,1,5,9,9,9,14,13,,,,0,,,7,11.5,11,caples_32_2013-2018_prefire_NA_270,0,441,32 prefire NA
caples,32,2013-2018,prefire,270,2,2,4,11.3,44,11,1,5,9,9,9,14,13,,,,0,,,7,11.5,11,caples_32_2013-2018_prefire_NA_270,0,441,32 prefire NA
caples,32,2019,prefire,90,2,2,4,11.3,2,0,1,0,0,0.5,0,0,0.5,0,,,0,,,0,0,0.333333333333333,caples_32_2019_prefire_NA_90,0,0,32 prefire NA
caples,32,2019,prefire,90,2,2,4,11.3,2,0,1,0,0,0.5,0,0,0.5,0,,immediate,0,0,0,0,0,0.333333333333333,caples_32_2019_prefire_immediate_90,0,0,32 prefire immediate
caples,32,2019,prefire,0,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_32_2019_prefire_NA_0,0,0,32 prefire NA
caples,32,2019,prefire,0,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,immediate,0,0,0,0,0,0,caples_32_2019_prefire_immediate_0,0,0,32 prefire immediate
caples,32,2019,prefire,180,2,2,4,11.3,4,0,0,0,0,0.1,0,0,0.1,0,,,0,,,0,0,0.0666666666666667,caples_32_2019_prefire_NA_180,0,0,32 prefire NA
caples,32,2019,prefire,180,2,2,4,11.3,4,0,0,0,0,0.1,0,0,0.1,0,,immediate,0,0,0,0,0,0.0666666666666667,caples_32_2019_prefire_immediate_180,289,1933,32 prefire immediate
caples,32,2019,prefire,270,2,2,4,11.3,0,1,0,0,1,1,0,0,0.1,0,Fresh fallen litter since fire and a little half charred punky wood,,0,,,0,0.5,0.366666666666667,caples_32_2019_prefire_NA_270,0,0,32 prefire NA
caples,32,2019,prefire,270,2,2,4,11.3,0,1,0,0,1,1,0,0,0.1,0,Fresh fallen litter since fire and a little half charred punky wood,immediate,0,0,0,0,0.333333333333333,0.366666666666667,caples_32_2019_prefire_immediate_270,0,0,32 prefire immediate
caples,32,2020,postfire,90,2,2,4,11.3,5,0,0,0,1,0,0,0,0,0,,,0,,,0,0.5,0,caples_32_2020_postfire_NA_90,0,0,32 postfire NA
caples,32,2020,postfire,90,2,2,4,11.3,5,0,0,0,1,0,0,0,0,0,,1yr,0,0,0,0,0.333333333333333,0,caples_32_2020_postfire_1yr_90,0,0,32 postfire 1yr
caples,32,2020,postfire,0,2,2,4,11.3,5,0,0,8,0,5,1,1,1,0,,,0,,,4.5,0.5,2,caples_32_2020_postfire_NA_0,0,0,32 postfire NA
caples,32,2020,postfire,0,2,2,4,11.3,5,0,0,8,0,5,1,1,1,0,,1yr,0,2,0,3,1,2,caples_32_2020_postfire_1yr_0,0,0,32 postfire 1yr
caples,32,2020,postfire,180,2,2,4,11.3,5,1,0,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_32_2020_postfire_NA_180,0,0,32 postfire NA
caples,32,2020,postfire,180,2,2,4,11.3,5,1,0,0,0,0,0,0,0,0,,1yr,0,2,0,0,0.666666666666667,0,caples_32_2020_postfire_1yr_180,0,0,32 postfire 1yr
caples,32,2020,postfire,270,2,2,4,11.3,1,1,0,0,0,0,0,1,0,0,,,0,,,0,0.5,0,caples_32_2020_postfire_NA_270,0,0,32 postfire NA
caples,32,2020,postfire,270,2,2,4,11.3,1,1,0,0,0,0,0,1,0,0,,1yr,0,0,0,0,0.333333333333333,0,caples_32_2020_postfire_1yr_270,0,0,32 postfire 1yr
caples,33,2013-2018,prefire,90,2,2,4,11.3,28,7,3,7,6,4,9,4,23,,,,0,,,8,5,13.5,caples_33_2013-2018_prefire_NA_90,0,920,33 prefire NA
caples,33,2013-2018,prefire,90,2,2,4,11.3,28,7,3,7,6,4,9,4,23,,,,0,,,8,5,13.5,caples_33_2013-2018_prefire_NA_90,0,920,33 prefire NA
caples,33,2013-2018,prefire,0,2,2,4,11.3,27,12,1,2,1,4,1,3,1,,,,0,,,1.5,2,2.5,caples_33_2013-2018_prefire_NA_0,0,185,33 prefire NA
caples,33,2013-2018,prefire,0,2,2,4,11.3,27,12,1,2,1,4,1,3,1,,,,0,,,1.5,2,2.5,caples_33_2013-2018_prefire_NA_0,0,185,33 prefire NA
caples,33,2013-2018,prefire,180,2,2,4,11.3,29,4,0,3,7,8,3,8,8,,,,0,,,3,7.5,8,caples_33_2013-2018_prefire_NA_180,0,405,33 prefire NA
caples,33,2013-2018,prefire,180,2,2,4,11.3,29,4,0,3,7,8,3,8,8,,,,0,,,3,7.5,8,caples_33_2013-2018_prefire_NA_180,0,405,33 prefire NA
caples,33,2013-2018,prefire,270,2,2,4,11.3,52,16,6,2,3,5,7,5,5,,,,0,,,4.5,4,5,caples_33_2013-2018_prefire_NA_270,0,468,33 prefire NA
caples,33,2013-2018,prefire,270,2,2,4,11.3,52,16,6,2,3,5,7,5,5,,,,0,,,4.5,4,5,caples_33_2013-2018_prefire_NA_270,0,468,33 prefire NA
caples,33,2019,prefire,90,2,2,4,11.3,5,0,0,0,0,0,0,0,0.5,0,,,0,,,0,0,0.166666666666667,caples_33_2019_prefire_NA_90,0,0,33 prefire NA
caples,33,2019,prefire,90,2,2,4,11.3,5,0,0,0,0,0,0,0,0.5,0,,immediate,0,0,0,0,0,0.166666666666667,caples_33_2019_prefire_immediate_90,0,0,33 prefire immediate
caples,33,2019,prefire,0,2,2,4,11.3,19,2,0,0,0,0,3,4,4,4,,,0,,,1.5,2,2.66666666666667,caples_33_2019_prefire_NA_0,0,0,33 prefire NA
caples,33,2019,prefire,0,2,2,4,11.3,19,2,0,0,0,0,3,4,4,4,,immediate,0,3,1,1.33333333333333,2.33333333333333,2.66666666666667,caples_33_2019_prefire_immediate_0,0,0,33 prefire immediate
caples,33,2019,prefire,180,2,2,4,11.3,2,0,0,0,0,0,0,0,0,26,,,0,,,0,0,8.66666666666667,caples_33_2019_prefire_NA_180,0,0,33 prefire NA
caples,33,2019,prefire,180,2,2,4,11.3,2,0,0,0,0,0,0,0,0,26,,immediate,0,0,0,0,0,8.66666666666667,caples_33_2019_prefire_immediate_180,0,169,33 prefire immediate
caples,33,2019,prefire,270,2,2,4,11.3,3,1,2,0,0,0.2,0,0,0,0,,,0,,,0,0,0.0666666666666667,caples_33_2019_prefire_NA_270,0,0,33 prefire NA
caples,33,2019,prefire,270,2,2,4,11.3,3,1,2,0,0,0.2,0,0,0,0,,immediate,0,0,0,0,0,0.0666666666666667,caples_33_2019_prefire_immediate_270,0,0,33 prefire immediate
caples,33,2020,postfire,90,2,2,4,11.3,6,2,0,0,1,1,0,1,0,0,,,0,,,0,1,0.333333333333333,caples_33_2020_postfire_NA_90,0,0,33 postfire NA
caples,33,2020,postfire,90,2,2,4,11.3,6,2,0,0,1,1,0,1,0,0,,1yr,0,1,0,0,1,0.333333333333333,caples_33_2020_postfire_1yr_90,0,0,33 postfire 1yr
caples,33,2020,postfire,0,2,2,4,11.3,27,5,0,0,0,0,2,2,0,2,,,0,,,1,1,0.666666666666667,caples_33_2020_postfire_NA_0,0,0,33 postfire NA
caples,33,2020,postfire,0,2,2,4,11.3,27,5,0,0,0,0,2,2,0,2,,1yr,0,2,0,0.666666666666667,1.33333333333333,0.666666666666667,caples_33_2020_postfire_1yr_0,0,0,33 postfire 1yr
caples,33,2020,postfire,180,2,2,4,11.3,1,2,0,0,0,0,0,1,3.4,4,,,0,,,0,0.5,2.46666666666667,caples_33_2020_postfire_NA_180,0,0,33 postfire NA
caples,33,2020,postfire,180,2,2,4,11.3,1,2,0,0,0,0,0,1,3.4,4,,1yr,0,0,0,0,0.333333333333333,2.46666666666667,caples_33_2020_postfire_1yr_180,0,335.24,33 postfire 1yr
caples,33,2020,postfire,270,2,2,4,11.3,1,0,0,0,1,3.5,0,0,0,2,,,0,,,0,0.5,1.83333333333333,caples_33_2020_postfire_NA_270,0,0,33 postfire NA
caples,33,2020,postfire,270,2,2,4,11.3,1,0,0,0,1,3.5,0,0,0,2,,1yr,0,1,0,0,0.666666666666667,1.83333333333333,caples_33_2020_postfire_1yr_270,0,0,33 postfire 1yr
caples,34,2013-2018,prefire,90,2,2,4,11.3,8,4,0,4,2,3,0,0,1,,,,0,,,2,1,2,caples_34_2013-2018_prefire_NA_90,0,0,34 prefire NA
caples,34,2013-2018,prefire,90,2,2,4,11.3,8,4,0,4,2,3,0,0,1,,,,0,,,2,1,2,caples_34_2013-2018_prefire_NA_90,0,0,34 prefire NA
caples,34,2013-2018,prefire,0,2,2,4,11.3,3,0,1,1,2,1,0,2,2,,,,0,,,0.5,2,1.5,caples_34_2013-2018_prefire_NA_0,0,0,34 prefire NA
caples,34,2013-2018,prefire,0,2,2,4,11.3,3,0,1,1,2,1,0,2,2,,,,0,,,0.5,2,1.5,caples_34_2013-2018_prefire_NA_0,0,0,34 prefire NA
caples,34,2013-2018,prefire,180,2,2,4,11.3,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,caples_34_2013-2018_prefire_NA_180,0,0,34 prefire NA
caples,34,2013-2018,prefire,180,2,2,4,11.3,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,caples_34_2013-2018_prefire_NA_180,0,0,34 prefire NA
caples,34,2013-2018,prefire,270,2,2,4,11.3,0,1,0,0,1,1,0,1,2,,,,0,,,0,1,1.5,caples_34_2013-2018_prefire_NA_270,0,0,34 prefire NA
caples,34,2013-2018,prefire,270,2,2,4,11.3,0,1,0,0,1,1,0,1,2,,,,0,,,0,1,1.5,caples_34_2013-2018_prefire_NA_270,0,0,34 prefire NA
caples,34,2019,prefire,90,2,2,4,11.3,2,2,0,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_34_2019_prefire_NA_90,0,0,34 prefire NA
caples,34,2019,prefire,90,2,2,4,11.3,2,2,0,0,0,0,0,0,0,0,,immediate,0,0,0,0,0,0,caples_34_2019_prefire_immediate_90,0,100,34 prefire immediate
caples,34,2019,prefire,0,2,2,4,11.3,7,2,0,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_34_2019_prefire_NA_0,0,0,34 prefire NA
caples,34,2019,prefire,0,2,2,4,11.3,7,2,0,0,0,0,0,0,0,0,,immediate,0,0,0,0,0,0,caples_34_2019_prefire_immediate_0,0,0,34 prefire immediate
caples,34,2019,prefire,180,2,2,4,11.3,2,1,0,0,0,0,0,0,6,0,,,0,,,0,0,2,caples_34_2019_prefire_NA_180,0,0,34 prefire NA
caples,34,2019,prefire,180,2,2,4,11.3,2,1,0,0,0,0,0,0,6,0,,immediate,0,0,0,0,0,2,caples_34_2019_prefire_immediate_180,0,0,34 prefire immediate
caples,34,2019,prefire,270,2,2,4,11.3,1,1,0,0,0,0,0,0,2,0,,,0,,,0,0,0.666666666666667,caples_34_2019_prefire_NA_270,0,0,34 prefire NA
