site,year,pre_post_fire,pre_post_thin,postTime,plotid,obs,species,status,lifeform,layer_code,percent,notes
Antelope,2020,prefire,,,Antelope19,vs,PIJE,live,TR,TOV,22,
DryCreek,2020,prefire,,,DryCreek21,ag,PIJE,live,TR,TOV,75,
DryCreek,2020,prefire,,,DryCreek21,ag,PIJE,live,TR,TSE,0.05,
DryCreek,2020,prefire,,,DryCreek22,ag,PIJE,live,TR,TOV,40,
DryCreek,2020,prefire,,,DryCreek23,ag,PIJE,live,TR,TOV,30,
DryCreek,2020,prefire,,,DryCreek23,ag,PIJE,dead,TR,TOV,0.05,
DryCreek,2020,prefire,,,DryCreek24,"vs, mm",PIJE,live,TR,TOV,18,
DryCreek,2020,prefire,,,DryCreek24,"vs, mm",PIJE,live,TR,TSA,1,
DryCreek,2020,prefire,,,DryCreek24,"vs, mm",PIJE,live,TR,TSE,0.05,
DryCreek,2020,prefire,,,DryCreek25,ag,PIJE,live,TR,TOV,30,
DryCreek,2020,prefire,,,DryCreek26,ag,PIJE,live,TR,TOV,25,
DryCreek,2020,prefire,,,DryCreek26,ag,PIJE,live,TR,TSE,0.05,
DryCreek,2020,prefire,,,DryCreek27,"vs, mm",PIJE,live,TR,TOV,40,
DryCreek,2020,prefire,,,DryCreek27,"vs, mm",PIJE,live,TR,TSA,0.05,
DryCreek,2020,prefire,,,DryCreek27,"vs, mm",PIJE,dead,TR,TSA,0.05,added during QAQC from regen data
DryCreek,2020,prefire,,,DryCreek28,"vs, mm",PIJE,live,TR,TOV,28,
DryCreek,2020,prefire,,,DryCreek28,"vs, mm",PIJE,live,TR,TSA,0.05,
DryCreek,2020,prefire,,,DryCreek29,ag,PIJE,live,TR,TOV,30,
DryCreek,2020,prefire,,,DryCreek29,ag,PIJE,live,TR,TSA,0.5,
DryCreek,2020,prefire,,,DryCreek29,ag,PIJE,live,TR,TSE,0.05,
DryCreek,2020,prefire,,,DryCreek30,"vs, mm",PIJE,live,TR,TOV,38,
DryCreek,2020,prefire,,,DryCreek31,"vs, mm",PIJE,live,TR,TOV,43,
DryCreek,2020,prefire,,,DryCreek31,"vs, mm",PIJE,live,TR,TSA,0.05,
DryCreek,2020,postfire,,2yr,DryCreek32,"vs, mm",PIJE,live,TR,TOV,3,
DryCreek,2020,postfire,,2yr,DryCreek32,"vs, mm",PIJE,dead,TR,TOV,8,
DryCreek,2020,postfire,,2yr,DryCreek32,"vs, mm",PIJE,dead,TR,TSA,0.05,"regen data says dead PIJE TSA is 11.5m from center, therefor out of plot"
DryCreek,2020,postfire,,2yr,DryCreek32,"vs, mm",PIJE,live,TR,TSE,0.05,
DryCreek,2020,postfire,,2yr,DryCreek33,"vs, mm",PIJE,live,TR,TSE,0.05,
DryCreek,2020,postfire,,2yr,DryCreek33,"vs, mm",PIJE,dead,TR,TOV,4,
DryCreek,2020,postfire,,2yr,DryCreek34,"vs, mm",PIJE,live,TR,TSE,0.05,
DryCreek,2020,postfire,,2yr,DryCreek34,"vs, mm",PIJE,live,TR,TOV,15,
DryCreek,2020,postfire,,2yr,DryCreek34,"vs, mm",PIJE,dead,TR,TOV,0.05,
DryCreek,2020,postfire,,2yr,DryCreek35,"vs, mm",PIJE,live,TR,TOV,21,
DryCreek,2020,postfire,,2yr,DryCreek35,"vs, mm",PIJE,dead,TR,TSA,0.05,
DryCreek,2020,postfire,,2yr,DryCreek35,"vs, mm",PIJE,dead,TR,TOV,0.05,
DryCreek,2020,postfire,,2yr,DryCreek35,"vs, mm",PIJE,dead,TR,TOV,0.05,
DryCreek,2020,postfire,,2yr,DryCreek36,"vs, mm",PIJE,live,TR,TOV,17,
DryCreek,2020,postfire,,2yr,DryCreek36,"vs, mm",PIJE,dead,TR,TOV,1,Added during QAQC (dead tree recorded in TREEs tab)
DryCreek,2020,postfire,,2yr,DryCreek37,ag,PIJE,dead,TR,TOV,10,
DryCreek,2020,postfire,,2yr,DryCreek37,ag,PIJE,live,TR,TOV,30,
DryCreek,2020,postfire,,2yr,DryCreek38,ag,PIJE,dead,TR,TOV,30,
DryCreek,2020,postfire,,2yr,DryCreek39,ag,PIJE,dead,TR,TOV,25,
DryCreek,2020,postfire,,2yr,DryCreek39,ag,PIJE,live,TR,TOV,11,
DryCreek,2020,postfire,,2yr,DryCreek40,ag,PIJE,dead,TR,TOV,27,
DryCreek,2020,postfire,,2yr,DryCreek41,ag,PIJE,dead,TR,TOV,22,
DryCreek,2020,postfire,,2yr,DryCreek41,ag,PIJE,dead,TR,TSE,0.05,
DryCreek,2020,postfire,,2yr,DryCreek43,ag,PIJE,live,TR,TOV,20,
DryCreek,2020,prefire,,,DryCreek46,ag,PIJE,live,TR,TOV,45,
DryCreek,2020,prefire,,,DryCreek46,ag,PIJE,live,TR,TSA,2,
DryCreek,2020,prefire,,,DryCreek46,ag,PIJE,live,TR,TSE,0.5,
DryCreek,2020,prefire,,,DryCreek46,ag,PIJE,dead,TR,TSA,0.5,
DryCreek,2020,prefire,,,DryCreek46,ag,PIJE,dead,TR,TSE,0.05,
DryCreek,2020,prefire,,,DryCreek48,"vs, mm",PIJE,live,TR,TSA,0.05,
DryCreek,2020,prefire,,,DryCreek48,"vs, mm",PIJE,live,TR,TOV,22,
DryCreek,2020,prefire,,,DryCreek50,ag,PIJE,live,TR,TOV,35,
DryCreek,2020,prefire,,,DryCreek50,ag,PIJE,live,TR,TSA,0.05,
DryCreek,2020,prefire,,,DryCreek50,ag,PIJE,live,TR,TSE,0.05,
DryCreek,2020,prefire,,,DryCreek52,"vs, mm",PIJE,live,TR,TSE,0.05,
DryCreek,2020,prefire,,,DryCreek52,"vs, mm",PIJE,live,TR,TSA,3,
DryCreek,2020,prefire,,,DryCreek52,"vs, mm",PIJE,live,TR,TOV,20,
Antelope,2020,prefire,,,Antelope04,ag,PIMONO,live,TR,TOV,12,
Antelope,2020,prefire,,,Antelope04,ag,PIMONO,live,TR,TSA,5,
Antelope,2020,prefire,,,Antelope04,ag,PIMONO,live,TR,TSE,0.05,
Antelope,2020,prefire,,,Antelope04,ag,pruema,live,SH,na,0.05,
Antelope,2020,prefire,,,Antelope06,km,pruema,live,SH,na,1,
Antelope,2020,prefire,,,Antelope11,vs,pruema,live,SH,na,0.05,
Antelope,2020,prefire,,,Antelope11,vs,pruema,dead,SH,na,0.05,
Antelope,2020,prefire,,,Antelope18,km,pruema,live,SH,na,0.25,
DryCreek,2020,postfire,,2yr,DryCreek32,"vs, mm",pruema,live,SH,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek32,"vs, mm",pruema,dead,SH,na,0.05,resp
DryCreek,2020,postfire,,2yr,DryCreek38,ag,pruema,live,SH,na,0.05,
Antelope,2020,prefire,,,Antelope16,km,puple aster,live,FB,na,0.05,
Antelope,2020,prefire,,,Antelope18,km,purple aster,live,FB,na,0.05,
Antelope,2020,prefire,,,Antelope04,ag,purpleaster,live,FB,na,0.05,mostly dead
Antelope,2020,prefire,,,Antelope01,ag,PURTRI,live,SH,na,9,
Antelope,2020,prefire,,,Antelope02,ag,PURTRI,live,SH,na,7,
Antelope,2020,prefire,,,Antelope03,vs,PURTRI,live,SH,na,7,
Antelope,2020,prefire,,,Antelope03,vs,PURTRI,dead,SH,na,1,
Antelope,2020,prefire,,,Antelope04,ag,PURTRI,live,SH,na,12,
Antelope,2020,prefire,,,Antelope04,ag,PURTRI,dead,SH,na,0.25,
Antelope,2020,prefire,,,Antelope05,vs,PURTRI,live,SH,na,5,
Antelope,2020,prefire,,,Antelope05,vs,PURTRI,dead,SH,na,0.05,
Antelope,2020,prefire,,,Antelope06,km,PURTRI,live,SH,na,25,
Antelope,2020,prefire,,,Antelope06,km,PURTRI,dead,SH,na,0.05,
Antelope,2020,prefire,,,Antelope07,vs,PURTRI,live,SH,na,12,
Antelope,2020,prefire,,,Antelope07,vs,PURTRI,dead,SH,na,0.05,
Antelope,2020,prefire,,,Antelope08,km,PURTRI,dead,SH,na,0.05,
Antelope,2020,prefire,,,Antelope08,km,PURTRI,live,SH,na,3,
Antelope,2020,prefire,,,Antelope09,vs,PURTRI,live,SH,na,7,
Antelope,2020,prefire,,,Antelope09,vs,PURTRI,dead,SH,na,1,
Antelope,2020,prefire,,,Antelope10,ag,PURTRI,live,SH,na,10,
Antelope,2020,prefire,,,Antelope10,ag,PURTRI,dead,SH,na,0.05,
Antelope,2020,prefire,,,Antelope11,vs,PURTRI,live,SH,na,4,
Antelope,2020,prefire,,,Antelope11,vs,PURTRI,dead,SH,na,0.05,
Antelope,2020,prefire,,,Antelope12,km,PURTRI,live,SH,na,17,
Antelope,2020,prefire,,,Antelope13,vs,PURTRI,live,SH,na,13,
Antelope,2020,prefire,,,Antelope13,vs,PURTRI,dead,SH,na,0.05,
Antelope,2020,prefire,,,Antelope14,km,PURTRI,dead,SH,na,0.5,
Antelope,2020,prefire,,,Antelope14,km,PURTRI,live,SH,na,15,
Antelope,2020,prefire,,,Antelope15,vs,PURTRI,live,SH,na,10,
Antelope,2020,prefire,,,Antelope15,vs,PURTRI,dead,SH,na,0.05,
Antelope,2020,prefire,,,Antelope16,km,PURTRI,live,SH,na,31,
Antelope,2020,prefire,,,Antelope16,km,PURTRI,dead,SH,na,1.5,
Antelope,2020,prefire,,,Antelope17,vs,PURTRI,live,SH,na,5,
Antelope,2020,prefire,,,Antelope17,vs,PURTRI,dead,SH,na,1,
Antelope,2020,prefire,,,Antelope18,km,PURTRI,live,SH,na,20,
Antelope,2020,prefire,,,Antelope18,km,PURTRI,dead,SH,na,1,
Antelope,2020,prefire,,,Antelope19,vs,PURTRI,live,SH,na,2,
Antelope,2020,prefire,,,Antelope19,vs,PURTRI,dead,SH,na,0.05,
DryCreek,2020,prefire,,,DryCreek21,ag,PURTRI,live,SH,na,0.05,
DryCreek,2020,prefire,,,DryCreek24,"vs, mm",PURTRI,live,SH,na,25,
DryCreek,2020,prefire,,,DryCreek24,"vs, mm",PURTRI,dead,SH,na,1,
DryCreek,2020,prefire,,,DryCreek25,ag,PURTRI,live,SH,na,0.05,
DryCreek,2020,prefire,,,DryCreek26,ag,PURTRI,live,SH,na,4,
DryCreek,2020,prefire,,,DryCreek29,ag,PURTRI,live,SH,na,5,
DryCreek,2020,postfire,,2yr,DryCreek32,"vs, mm",PURTRI,live,SH,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek32,"vs, mm",PURTRI,dead,SH,na,1,
DryCreek,2020,postfire,,2yr,DryCreek33,"vs, mm",PURTRI,live,SH,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek33,"vs, mm",PURTRI,dead,SH,na,2,
DryCreek,2020,postfire,,2yr,DryCreek34,"vs, mm",PURTRI,live,SH,na,3,
DryCreek,2020,postfire,,2yr,DryCreek34,"vs, mm",PURTRI,dead,SH,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek35,"vs, mm",PURTRI,dead,SH,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek36,"vs, mm",PURTRI,dead,SH,na,2,
DryCreek,2020,postfire,,2yr,DryCreek37,ag,PURTRI,live,SH,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek37,ag,PURTRI,dead,SH,na,2,
DryCreek,2020,postfire,,2yr,DryCreek38,ag,PURTRI,live,SH,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek39,ag,PURTRI,live,SH,na,0.05,resp
DryCreek,2020,postfire,,2yr,DryCreek39,ag,PURTRI,dead,SH,na,0.25,resp
DryCreek,2020,postfire,,2yr,DryCreek40,ag,PURTRI,live,SH,na,0.05,resp
DryCreek,2020,postfire,,2yr,DryCreek40,ag,PURTRI,dead,SH,na,4,resp
DryCreek,2020,postfire,,2yr,DryCreek41,ag,PURTRI,live,SH,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek41,ag,PURTRI,dead,SH,na,5,
DryCreek,2020,postfire,,2yr,DryCreek43,ag,PURTRI,live,SH,na,1,
DryCreek,2020,postfire,,2yr,DryCreek43,ag,PURTRI,dead,SH,na,20,
DryCreek,2020,prefire,,,DryCreek46,ag,PURTRI,live,SH,na,7,
DryCreek,2020,prefire,,,DryCreek48,"vs, mm",PURTRI,live,SH,na,1,
DryCreek,2020,prefire,,,DryCreek48,"vs, mm",PURTRI,dead,SH,na,1,
DryCreek,2020,prefire,,,DryCreek50,ag,PURTRI,live,SH,na,20,
DryCreek,2020,prefire,,,DryCreek52,"vs, mm",PURTRI,live,SH,na,13,
DryCreek,2020,prefire,,,DryCreek29,ag,RICE,live,SH,na,2,
Antelope,2020,prefire,,,Antelope10,ag,SPEARV,live,FB,na,0.05,
Antelope,2020,prefire,,,Antelope17,vs,SPEARV,live,FB,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek34,"vs, mm",SPEARV,live,FB,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek37,ag,SPEARV,live,FB,na,0.05,
DryCreek,2020,prefire,,,DryCreek50,ag,SPEARV,live,FB,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek39,ag,spikey,live,FB,na,0.05,perennial
Antelope,2020,prefire,,,Antelope04,ag,STETEN,live,FB,na,0.05,
Antelope,2020,prefire,,,Antelope10,ag,STETEN,live,FB,na,0.05,
Antelope,2020,prefire,,,Antelope15,vs,STETEN,live,FB,na,0.05,
DryCreek,2020,prefire,,,DryCreek21,ag,STETEN,live,FB,na,3,
Antelope,2020,prefire,,,Antelope01,ag,STIHYM,live,GR,na,0.05,
Antelope,2020,prefire,,,Antelope02,ag,STIHYM,live,GR,na,0.05,
Antelope,2020,prefire,,,Antelope04,ag,STIHYM,live,GR,na,1,
Antelope,2020,prefire,,,Antelope06,km,STIHYM,live,GR,na,3,
Antelope,2020,prefire,,,Antelope08,km,STIHYM,live,GR,na,0.05,
Antelope,2020,prefire,,,Antelope10,ag,STIHYM,live,GR,na,0.05,
Antelope,2020,prefire,,,Antelope11,vs,STIHYM,live,GR,na,0.05,
Antelope,2020,prefire,,,Antelope15,vs,STIHYM,live,GR,na,0.05,
Antelope,2020,prefire,,,Antelope16,km,STIHYM,live,GR,na,0.05,
Antelope,2020,prefire,,,Antelope17,vs,STIHYM,live,GR,na,0.05,
Antelope,2020,prefire,,,Antelope18,km,STIHYM,live,GR,na,1,
Antelope,2020,prefire,,,Antelope19,vs,STIHYM,live,GR,na,0.05,
Antelope,2020,prefire,,,Antelope16,km,STIOCC,live,GR,na,0.05,
Antelope,2020,prefire,,,Antelope18,km,STIOCC,live,GR,na,0.05,
DryCreek,2020,prefire,,,DryCreek21,ag,STIOCC,live,GR,na,6,
DryCreek,2020,prefire,,,DryCreek22,ag,STIOCC,live,GR,na,0.05,
DryCreek,2020,prefire,,,DryCreek23,ag,STIOCC,live,GR,na,0.05,
DryCreek,2020,prefire,,,DryCreek24,"vs, mm",STIOCC,live,GR,na,2,
DryCreek,2020,prefire,,,DryCreek25,ag,STIOCC,live,GR,na,0.05,
DryCreek,2020,prefire,,,DryCreek26,ag,STIOCC,live,GR,na,0.05,
DryCreek,2020,prefire,,,DryCreek27,"vs, mm",STIOCC,live,GR,na,0.05,
DryCreek,2020,prefire,,,DryCreek28,"vs, mm",STIOCC,live,GR,na,1,
DryCreek,2020,prefire,,,DryCreek30,"vs, mm",STIOCC,live,GR,na,0.05,
DryCreek,2020,prefire,,,DryCreek31,"vs, mm",STIOCC,live,GR,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek33,"vs, mm",STIOCC,live,GR,na,1,
DryCreek,2020,postfire,,2yr,DryCreek34,"vs, mm",STIOCC,live,GR,na,2,
DryCreek,2020,postfire,,2yr,DryCreek35,"vs, mm",STIOCC,live,GR,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek36,"vs, mm",STIOCC,live,GR,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek37,ag,STIOCC,live,GR,na,1,
DryCreek,2020,postfire,,2yr,DryCreek38,ag,STIOCC,live,GR,na,0.25,
DryCreek,2020,postfire,,2yr,DryCreek39,ag,STIOCC,live,GR,na,1,
DryCreek,2020,postfire,,2yr,DryCreek40,ag,STIOCC,live,GR,na,7,
DryCreek,2020,postfire,,2yr,DryCreek41,ag,STIOCC,live,GR,na,4,
DryCreek,2020,postfire,,2yr,DryCreek43,ag,STIOCC,live,GR,na,4,
DryCreek,2020,prefire,,,DryCreek46,ag,STIOCC,live,GR,na,1,
DryCreek,2020,prefire,,,DryCreek50,ag,STIOCC,live,GR,na,0.05,
Antelope,2020,prefire,,,Antelope03,vs,stipa1,live,GR,na,1,
Antelope,2020,prefire,,,Antelope05,vs,stipa1,live,GR,na,1,
Antelope,2020,prefire,,,Antelope07,vs,stipa1,live,GR,na,1,
Antelope,2020,prefire,,,Antelope09,vs,stipa1,live,GR,na,1,
Antelope,2020,prefire,,,Antelope11,vs,stipa1,live,GR,na,0.05,
Antelope,2020,prefire,,,Antelope13,vs,stipa1,live,GR,na,0.05,
Antelope,2020,prefire,,,Antelope15,vs,stipa1,live,GR,na,0.05,
Antelope,2020,prefire,,,Antelope19,vs,stipa1,live,GR,na,0.05,
DryCreek,2020,prefire,,,DryCreek48,"vs, mm",stipa1,live,GR,na,0.05,
DryCreek,2020,prefire,,,DryCreek52,"vs, mm",stipa1,live,GR,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek32,"vs, mm",stipa2,live,GR,na,2,
Antelope,2020,prefire,,,Antelope19,vs,stipa3,live,GR,na,0.05,
Antelope,2020,prefire,,,Antelope17,vs,stipanew,live,GR,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek33,"vs, mm",stipatall,live,GR,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek34,"vs, mm",stipatall,live,GR,na,0.05,
Antelope,2020,prefire,,,Antelope01,ag,symrot,live,SH,na,1,
Antelope,2020,prefire,,,Antelope02,ag,symrot,live,SH,na,0.05,
DryCreek,2020,prefire,,,DryCreek30,"vs, mm",symrot,live,SH,na,0.05,
DryCreek,2020,prefire,,,DryCreek31,"vs, mm",symrot,live,SH,na,0.05,
bearmountain,2019,prefire,,,BM7,nr,3petalcompound,live,FB,,0.05,
bearmountain,2019,prefire,,,BM8,nr,3petalcompound,live,FB,,0.05,
bearmountain,2019,prefire,,,BM9,nr,3petalcompound,live,FB,,0.05,
bearmountain,2019,prefire,,,BM2,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM3,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM4,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM7,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM9,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM12,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM13,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM14,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM15,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM16,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM17,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM18,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM19,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM20,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM21,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM22,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM23,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM24,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM26,nr,4forb,live,FB,,0.05,
bearmountain,2019,prefire,,,BM22,nr,4petalspurple,live,FB,,0.05,
bearmountain,2019,prefire,,,BM12,nr,abco,live,TR,TSE,1.5,
bearmountain,2019,prefire,,,BM12,nr,abco,dead,TR,TOV,0.05,
bearmountain,2019,prefire,,,BM25,nr,abco,live,TR,TSE,2,
bearmountain,2019,prefire,,,BM7,nr,apoand,live,SH,SL,0.05,
bearmountain,2019,prefire,,,BM9,nr,apoand,live,SH,SL,0.05,
bearmountain,2019,prefire,,,BM7,nr,araret,live,FB,,0.05,
bearmountain,2019,prefire,,,BM8,nr,araret,live,FB,,0.05,
bearmountain,2019,prefire,,,BM7,nr,arvi,live,SH,SM,0.05,
bearmountain,2019,prefire,,,BM10,nr,arcto,live,SH,,0.05,
bearmountain,2019,prefire,,,BM2,nr,arvi,live,SH,SL,0.05,
bearmountain,2019,prefire,,,BM2,nr,arvi,live,SH,SM,0.05,
bearmountain,2019,prefire,,,BM3,nr,arvi,live,SH,SL,0.05,
bearmountain,2019,prefire,,,BM3,nr,arvi,live,SH,SM,0.05,
bearmountain,2019,prefire,,,BM3,nr,arvi,dead,SH,SL,0.5,
bearmountain,2019,prefire,,,BM3,nr,arvi,dead,SH,SM,0.5,
bearmountain,2019,prefire,,,BM4,nr,arvi,live,SH,SL,0.5,
bearmountain,2019,prefire,,,BM4,nr,arvi,live,SH,SM,0.05,
bearmountain,2019,prefire,,,BM5,nr,arvi,live,SH,SL,0.5,
bearmountain,2019,prefire,,,BM5,nr,arvi,live,SH,SM,0.05,
bearmountain,2019,prefire,,,BM6,nr,arvi,live,SH,SL,0.05,
bearmountain,2019,prefire,,,BM6,nr,arvi,live,SH,SM,0.05,
bearmountain,2019,prefire,,,BM7,nr,arvi,live,SH,SL,0.05,
bearmountain,2019,prefire,,,BM8,nr,arvi,live,SH,SL,45,
bearmountain,2019,prefire,,,BM8,nr,arvi,live,SH,SM,20,
bearmountain,2019,prefire,,,BM9,nr,arvi,live,SH,SL,0.5,
bearmountain,2019,prefire,,,BM9,nr,arvi,live,SH,SM,0.5,
bearmountain,2019,prefire,,,BM10,nr,arvi,live,SH,SL,0.05,
bearmountain,2019,prefire,,,BM10,nr,arvi,live,SH,SM,0.05,
bearmountain,2019,prefire,,,BM11,nr,arvi,live,SH,SL,0.05,
bearmountain,2019,prefire,,,BM11,nr,arvi,live,SH,SM,0.05,
bearmountain,2019,prefire,,,BM12,nr,arvi,live,SH,SL,2,
bearmountain,2019,prefire,,,BM12,nr,arvi,live,SH,SM,1,
bearmountain,2019,prefire,,,BM13,nr,arvi,live,SH,SL,0.05,
bearmountain,2019,prefire,,,BM13,nr,arvi,live,SH,SM,0.05,
bearmountain,2019,prefire,,,BM14,nr,arvi,live,SH,SL,1,
bearmountain,2019,prefire,,,BM14,nr,arvi,live,SH,SM,0.05,
bearmountain,2019,prefire,,,BM15,nr,arvi,live,SH,SL,2,
bearmountain,2019,prefire,,,BM15,nr,arvi,live,SH,SM,1.5,
bearmountain,2019,prefire,,,BM16,nr,arvi,live,SH,SL,0.5,
bearmountain,2019,prefire,,,BM16,nr,arvi,live,SH,SM,0.5,
bearmountain,2019,prefire,,,BM17,nr,arvi,live,SH,SL,15,
bearmountain,2019,prefire,,,BM17,nr,arvi,live,SH,SM,15,
bearmountain,2019,prefire,,,BM18,nr,arvi,live,SH,SL,11.5,
bearmountain,2019,prefire,,,BM19,nr,arvi,live,SH,SL,27.5,
bearmountain,2019,prefire,,,BM19,nr,arvi,live,SH,SM,27,
bearmountain,2019,prefire,,,BM20,nr,arvi,live,SH,SL,1,
bearmountain,2019,prefire,,,BM20,nr,arvi,live,SH,SM,1,
bearmountain,2019,prefire,,,BM20,nr,arvi,dead,SH,SL,0.05,
bearmountain,2019,prefire,,,BM20,nr,arvi,dead,SH,SM,0.05,
bearmountain,2019,prefire,,,BM21,nr,arvi,live,SH,SL,1,
bearmountain,2019,prefire,,,BM21,nr,arvi,live,SH,SM,1,
bearmountain,2019,prefire,,,BM22,nr,arvi,live,SH,SL,20,
bearmountain,2019,prefire,,,BM22,nr,arvi,live,SH,SM,20,
bearmountain,2019,prefire,,,BM22,nr,arvi,dead,SH,SL,12,
bearmountain,2019,prefire,,,BM22,nr,arvi,dead,SH,SM,12,
bearmountain,2019,prefire,,,BM22,nr,arvi,dead,SH,ST,12,
bearmountain,2019,prefire,,,BM23,nr,arvi,live,SH,SL,10,
bearmountain,2019,prefire,,,BM23,nr,arvi,live,SH,SM,10,
bearmountain,2019,prefire,,,BM24,nr,arvi,live,SH,SL,6,
bearmountain,2019,prefire,,,BM24,nr,arvi,live,SH,SM,6,
bearmountain,2019,prefire,,,BM25,nr,arvi,live,SH,SL,2,
bearmountain,2019,prefire,,,BM25,nr,arvi,live,SH,SM,2,
bearmountain,2019,prefire,,,BM26,nr,arvi,live,SH,SL,15,
bearmountain,2019,prefire,,,BM26,nr,arvi,live,SH,SM,15,
bearmountain,2019,prefire,,,BM27,nr,arvi,live,SH,SL,5,
bearmountain,2019,prefire,,,BM27,nr,arvi,live,SH,SM,5,
bearmountain,2019,prefire,,,BM9,nr,aster2,live,FB,,0.05,
bearmountain,2019,prefire,,,BM11,nr,aster2,live,FB,,0.05,
bearmountain,2019,prefire,,,BM12,nr,aster2,live,FB,,0.05,
bearmountain,2019,prefire,,,BM13,nr,aster2,live,FB,,0.05,
bearmountain,2019,prefire,,,BM14,nr,aster2,live,FB,,0.05,
bearmountain,2019,prefire,,,BM15,nr,aster2,live,FB,,0.05,
bearmountain,2019,prefire,,,BM17,nr,aster2,live,FB,,0.05,
bearmountain,2019,prefire,,,BM18,nr,aster2,live,FB,,0.05,
bearmountain,2019,prefire,,,BM19,nr,aster2,live,FB,,0.05,
bearmountain,2019,prefire,,,BM20,nr,aster2,live,FB,,0.05,
bearmountain,2019,prefire,,,BM23,nr,aster2,live,FB,,0.05,
bearmountain,2019,prefire,,,BM24,nr,aster2,live,FB,,0.05,
bearmountain,2019,prefire,,,BM25,nr,aster2,live,FB,,0.05,
bearmountain,2019,prefire,,,BM26,nr,aster2,live,FB,,0.05,
bearmountain,2019,prefire,,,BM27,nr,aster2,live,FB,,0.05,
bearmountain,2019,prefire,,,BM13,nr,aster3,live,GR,,0.05,
bearmountain,2019,prefire,,,BM18,nr,arvi,live,SH,SM,10.5,
bearmountain,2019,prefire,,,BM27,nr,biglupine,live,FB,,0.05,
bearmountain,2019,prefire,,,BM22,nr,bouquet,live,FB,,0.05,
bearmountain,2019,prefire,,,BM24,nr,bouquet,live,FB,,0.05,
bearmountain,2019,prefire,,,BM25,nr,bouquet,live,FB,,0.05,
bearmountain,2019,prefire,,,BM16,nr,bouquet,live,FB,,0.05,
bearmountain,2019,prefire,,,BM18,nr,bouquet,live,FB,,0.05,
bearmountain,2019,prefire,,,BM18,nr,bouquet,live,FB,,0.05,
bearmountain,2019,prefire,,,BM19,nr,bouquet,live,FB,,0.05,
bearmountain,2019,prefire,,,BM1,nr,cade,live,TR,TOV,20,
bearmountain,2019,prefire,,,BM3,nr,cade,live,TR,TSE,0.05,
bearmountain,2019,prefire,,,BM3,nr,cade,live,TR,TOV,0.05,
bearmountain,2019,prefire,,,BM4,nr,cade,dead,TR,TSA,0.05,
bearmountain,2019,prefire,,,BM4,nr,cade,dead,TR,TOV,2,
bearmountain,2019,prefire,,,BM4,nr,cade,live,TR,TOV,17,
bearmountain,2019,prefire,,,BM5,nr,cade,live,TR,TOV,4,
bearmountain,2019,prefire,,,BM6,nr,cade,live,TR,TOV,10,
bearmountain,2019,prefire,,,BM6,nr,cade,live,TR,TSE,0.05,
bearmountain,2019,prefire,,,BM7,nr,cade,live,TR,TOV,0.05,
bearmountain,2019,prefire,,,BM7,nr,cade,live,TR,TSA,0.05,
bearmountain,2019,prefire,,,BM7,nr,cade,live,TR,TSE,0.05,
bearmountain,2019,prefire,,,BM8,nr,cade,live,TR,TOV,0.05,
bearmountain,2019,prefire,,,BM8,nr,cade,live,TR,TSE,0.05,
bearmountain,2019,prefire,,,BM9,nr,cade,live,TR,TSE,0.05,
